host_id,city,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,year,month
36494687,New York,Manhattan,East Village,40.72071,-73.97822,Private room,55,5,2,2018-08-20,0.18,1,2018,Aug
205813359,New York,Manhattan,Harlem,40.82469,-73.94176,Entire home/apt,120,2,25,2019-06-26,2.43,1,2019,Jun
25459,New York,Manhattan,Harlem,40.82698,-73.93871,Private room,40,1,22,2019-06-29,2.33,2,2019,Jun
17866326,New York,Brooklyn,Bushwick,40.68636,-73.90731,Private room,50,4,2,2019-06-02,0.18,2,2019,Jun
205952285,New York,Brooklyn,Bedford-Stuyvesant,40.6874,-73.95036,Private room,65,2,32,2019-06-26,2.89,1,2019,Jun
80381355,New York,Manhattan,Inwood,40.86912,-73.92183,Entire home/apt,195,2,6,2019-03-31,0.53,1,2019,Mar
205969507,New York,Manhattan,Chelsea,40.75313,-74.00235,Private room,120,1,4,2019-05-24,0.56,1,2019,May
205684793,New York,Queens,Woodhaven,40.69109,-73.84846,Entire home/apt,170,5,4,2018-12-15,0.44,2,2018,Dec
177825782,New York,Queens,Jackson Heights,40.75212,-73.88248,Private room,80,4,3,2018-10-11,0.3,2,2018,Oct
30585124,New York,Bronx,Longwood,40.81822,-73.90812,Private room,35,5,8,2019-01-02,0.77,2,2019,Jan
74678395,New York,Brooklyn,Bushwick,40.70624,-73.9177,Entire home/apt,130,5,14,2019-06-30,1.24,1,2019,Jun
205999048,New York,Queens,Flushing,40.73717,-73.80847,Private room,30,1,16,2019-06-23,1.46,1,2019,Jun
205998016,New York,Brooklyn,Bedford-Stuyvesant,40.6889,-73.93733,Private room,53,2,40,2019-06-29,3.79,1,2019,Jun
205131610,New York,Brooklyn,Canarsie,40.64228,-73.90819,Private room,50,2,5,2019-02-14,0.5,3,2019,Feb
21621071,New York,Brooklyn,Bedford-Stuyvesant,40.69156,-73.94846,Private room,30,4,3,2019-04-02,0.27,1,2019,Apr
206009618,New York,Brooklyn,Bushwick,40.70055,-73.93024,Private room,56,2,32,2019-06-25,2.97,1,2019,Jun
59880594,New York,Manhattan,East Harlem,40.79832,-73.9398,Private room,98,2,18,2019-06-25,1.86,1,2019,Jun
204036615,New York,Bronx,Allerton,40.87015,-73.85582,Entire home/apt,75,4,35,2019-07-01,3.13,1,2019,Jul
10849252,New York,Brooklyn,Park Slope,40.6726,-73.98195,Entire home/apt,130,2,24,2019-07-01,3.27,1,2019,Jul
4901731,New York,Manhattan,East Village,40.72875,-73.98443,Private room,98,2,15,2019-06-30,1.49,1,2019,Jun
61100797,New York,Manhattan,Upper East Side,40.76841,-73.95402,Entire home/apt,180,2,23,2019-06-16,2.04,1,2019,Jun
28380119,New York,Brooklyn,Williamsburg,40.71133,-73.96806,Entire home/apt,250,4,4,2018-12-10,0.38,1,2018,Dec
41287915,New York,Brooklyn,Bushwick,40.69743,-73.92929,Private room,75,1,27,2019-06-30,2.45,1,2019,Jun
13642054,New York,Brooklyn,Bedford-Stuyvesant,40.67936,-73.91375,Entire home/apt,180,2,30,2019-06-11,2.77,1,2019,Jun
204744401,New York,Manhattan,Kips Bay,40.73968,-73.98217,Entire home/apt,199,5,18,2019-06-04,1.65,1,2019,Jun
74323368,New York,Manhattan,Harlem,40.81968,-73.9436,Private room,90,2,39,2019-07-02,3.42,1,2019,Jul
7210713,New York,Brooklyn,Bedford-Stuyvesant,40.69519,-73.95465,Entire home/apt,150,2,12,2019-07-06,1.09,1,2019,Jul
3508047,New York,Brooklyn,Bushwick,40.70024,-73.924,Private room,45,3,2,2018-08-27,0.18,3,2018,Aug
9880191,New York,Brooklyn,Williamsburg,40.71353,-73.94162,Private room,125,1,4,2018-10-15,0.39,2,2018,Oct
9880191,New York,Brooklyn,Williamsburg,40.71449,-73.94195,Entire home/apt,250,2,3,2019-01-01,0.32,2,2019,Jan
206217143,New York,Manhattan,Harlem,40.81968,-73.93858,Private room,40,1,7,2019-05-24,0.64,1,2019,May
18404082,New York,Staten Island,Grymes Hill,40.6157,-74.0985,Private room,89,1,1,2018-11-04,0.12,1,2018,Nov
206227910,New York,Manhattan,East Village,40.72239,-73.9821,Private room,80,3,23,2019-07-02,2.09,1,2019,Jul
80543188,New York,Bronx,Fordham,40.86299,-73.89088,Private room,75,2,14,2019-05-01,1.26,1,2019,May
195704869,New York,Brooklyn,South Slope,40.66793,-73.98934,Entire home/apt,150,3,22,2019-07-07,2.18,1,2019,Jul
6584607,New York,Brooklyn,Williamsburg,40.71784,-73.96363,Private room,90,1,18,2019-05-31,1.62,2,2019,May
206260220,New York,Queens,Jackson Heights,40.75589,-73.85755,Private room,60,1,38,2019-07-07,3.76,1,2019,Jul
17506009,New York,Manhattan,Chelsea,40.74564,-74.0006,Entire home/apt,200,1,12,2019-05-26,1.09,1,2019,May
196557649,New York,Queens,Edgemere,40.59684,-73.76873,Entire home/apt,200,1,7,2019-06-16,0.62,2,2019,Jun
206313609,New York,Brooklyn,Bensonhurst,40.60557,-73.99799,Entire home/apt,123,2,27,2019-06-25,2.57,2,2019,Jun
9738823,New York,Manhattan,Hell's Kitchen,40.76335,-73.98737,Private room,150,2,41,2019-06-16,4.17,1,2019,Jun
68170006,New York,Queens,Astoria,40.75519,-73.91582,Private room,54,2,2,2018-09-09,0.2,1,2018,Sep
84683441,New York,Brooklyn,Sunset Park,40.65945,-73.99383,Entire home/apt,100,2,12,2019-07-01,1.08,1,2019,Jul
895135,New York,Brooklyn,Williamsburg,40.70732,-73.94536,Private room,130,3,12,2019-07-02,1.08,3,2019,Jul
119531605,New York,Manhattan,Upper West Side,40.7737,-73.99027,Private room,99,1,7,2018-08-31,0.61,1,2018,Aug
206400943,New York,Queens,Richmond Hill,40.69103,-73.83407,Entire home/apt,150,3,6,2019-06-25,0.55,1,2019,Jun
95564806,New York,Brooklyn,Brownsville,40.6604,-73.91227,Private room,59,2,32,2019-06-17,2.85,3,2019,Jun
206451695,New York,Manhattan,Hell's Kitchen,40.7594,-73.99748,Private room,180,4,10,2019-06-15,0.91,3,2019,Jun
206313609,New York,Brooklyn,Bensonhurst,40.60569,-73.99823,Entire home/apt,113,3,24,2019-06-18,2.22,2,2019,Jun
33905781,New York,Queens,Astoria,40.76756,-73.91798,Private room,45,2,4,2018-09-28,0.37,1,2018,Sep
205772141,New York,Manhattan,East Village,40.72935,-73.99054,Entire home/apt,250,2,10,2018-11-25,0.97,1,2018,Nov
206508895,New York,Staten Island,Randall Manor,40.6406,-74.11702,Entire home/apt,67,2,39,2019-06-25,3.45,1,2019,Jun
52050220,New York,Manhattan,Lower East Side,40.71873,-73.98553,Private room,100,1,4,2018-09-21,0.36,2,2018,Sep
52050220,New York,Manhattan,Lower East Side,40.71796,-73.98445,Entire home/apt,226,1,1,2018-08-05,0.09,2,2018,Aug
206538133,New York,Manhattan,Financial District,40.70522,-74.00728,Entire home/apt,175,2,1,2018-08-26,0.09,1,2018,Aug
8245652,New York,Brooklyn,Bushwick,40.69667,-73.90806,Entire home/apt,120,2,6,2019-03-24,0.77,2,2019,Mar
33750239,New York,Brooklyn,Bedford-Stuyvesant,40.68634,-73.93817,Entire home/apt,126,2,30,2019-06-18,2.88,2,2019,Jun
11409024,New York,Brooklyn,Bedford-Stuyvesant,40.68221,-73.94487,Private room,61,2,1,2019-07-01,1.0,1,2019,Jul
206551997,New York,Manhattan,Hell's Kitchen,40.75607,-73.9941,Entire home/apt,200,3,10,2019-07-05,4.48,1,2019,Jul
206509509,New York,Brooklyn,Brooklyn Heights,40.6987,-73.99275,Entire home/apt,155,1,12,2019-06-26,1.16,1,2019,Jun
718630,New York,Queens,Long Island City,40.74583,-73.95363,Entire home/apt,150,3,2,2019-04-21,0.32,1,2019,Apr
176043852,New York,Manhattan,East Harlem,40.8093,-73.93747,Shared room,220,4,2,2019-03-29,0.2,1,2019,Mar
2948064,New York,Brooklyn,Williamsburg,40.71031,-73.93623,Private room,58,3,46,2019-07-03,4.19,2,2019,Jul
147590647,New York,Brooklyn,Dyker Heights,40.61699,-74.01042,Private room,55,1,39,2019-07-07,3.45,1,2019,Jul
14812962,New York,Brooklyn,Crown Heights,40.67321,-73.95386,Entire home/apt,93,5,3,2018-09-01,0.28,1,2018,Sep
2948064,New York,Brooklyn,Williamsburg,40.70859,-73.93572,Private room,58,3,47,2019-07-04,4.26,2,2019,Jul
5699385,New York,Manhattan,Kips Bay,40.73932,-73.97764,Entire home/apt,140,5,13,2019-06-23,1.23,1,2019,Jun
200834302,New York,Manhattan,Harlem,40.80329,-73.957,Entire home/apt,126,4,34,2019-07-02,3.12,1,2019,Jul
205594437,New York,Brooklyn,Williamsburg,40.70819,-73.96597,Entire home/apt,180,2,5,2018-10-25,0.47,1,2018,Oct
105699183,New York,Manhattan,Harlem,40.82771,-73.9499,Private room,65,4,2,2019-05-28,0.25,2,2019,May
206758830,New York,Queens,Middle Village,40.71775,-73.87488,Entire home/apt,85,2,36,2019-06-09,3.4,1,2019,Jun
84155085,New York,Brooklyn,Bay Ridge,40.63145,-74.02375,Private room,50,2,1,2018-08-27,0.09,1,2018,Aug
109930093,New York,Manhattan,East Harlem,40.79505,-73.93126,Entire home/apt,199,2,15,2019-06-22,1.4,2,2019,Jun
204684505,New York,Brooklyn,East Flatbush,40.63558,-73.94929,Entire home/apt,199,3,9,2019-05-08,0.81,1,2019,May
57002433,New York,Manhattan,East Harlem,40.79713,-73.941,Private room,80,1,25,2019-07-02,2.25,2,2019,Jul
32346001,New York,Brooklyn,Bushwick,40.69854,-73.92373,Private room,106,1,2,2018-10-25,0.22,2,2018,Oct
206195782,New York,Manhattan,Harlem,40.80804,-73.95373,Entire home/apt,195,2,14,2019-07-01,1.43,1,2019,Jul
206926246,New York,Brooklyn,Canarsie,40.62831,-73.89876,Private room,40,3,23,2019-07-05,2.31,1,2019,Jul
894516,New York,Queens,Astoria,40.77198,-73.92206,Entire home/apt,120,3,23,2019-06-10,2.1,1,2019,Jun
23074465,New York,Brooklyn,Bushwick,40.70192,-73.9168,Private room,65,1,31,2019-06-30,3.75,3,2019,Jun
184398500,New York,Manhattan,East Harlem,40.80026,-73.94398,Private room,75,1,2,2018-10-07,0.19,1,2018,Oct
97170205,New York,Manhattan,Upper West Side,40.78779,-73.96881,Entire home/apt,65,3,9,2019-01-05,0.87,1,2019,Jan
206974381,New York,Manhattan,Chinatown,40.71709,-73.99746,Entire home/apt,180,2,19,2019-06-22,2.0,1,2019,Jun
105983342,New York,Brooklyn,Bushwick,40.68863,-73.90638,Entire home/apt,100,1,1,2018-08-27,0.09,1,2018,Aug
8879096,New York,Brooklyn,Williamsburg,40.71688,-73.95107,Private room,65,3,6,2019-04-11,0.54,1,2019,Apr
6485,New York,Brooklyn,Bedford-Stuyvesant,40.6813,-73.93304,Entire home/apt,150,5,4,2019-05-09,0.47,1,2019,May
100704594,New York,Manhattan,Chelsea,40.74752,-73.9976,Private room,225,3,21,2019-05-21,2.03,1,2019,May
207003851,New York,Manhattan,East Harlem,40.79917,-73.93716,Private room,111,3,9,2018-11-29,0.88,1,2018,Nov
206778021,New York,Manhattan,Harlem,40.82287,-73.95394,Private room,150,2,26,2019-07-06,2.34,2,2019,Jul
207010341,New York,Manhattan,East Harlem,40.79578,-73.93398,Entire home/apt,145,5,2,2018-09-03,0.18,2,2018,Sep
35328956,New York,Brooklyn,Bedford-Stuyvesant,40.6905,-73.95906,Private room,57,2,2,2019-03-01,0.32,1,2019,Mar
202869636,New York,Brooklyn,Williamsburg,40.71832,-73.95566,Entire home/apt,150,4,7,2019-05-17,0.63,1,2019,May
207038607,New York,Queens,Rockaway Beach,40.58754,-73.81296,Private room,53,1,14,2019-04-09,1.3,1,2019,Apr
2885704,New York,Brooklyn,Bushwick,40.69383,-73.92068,Private room,35,2,43,2019-06-23,4.08,2,2019,Jun
14364462,New York,Brooklyn,Bushwick,40.7052,-73.92101,Private room,65,3,3,2019-02-17,0.28,2,2019,Feb
132536008,New York,Queens,Springfield Gardens,40.6609,-73.75633,Entire home/apt,100,2,4,2019-06-30,1.82,1,2019,Jun
52676179,New York,Manhattan,Hell's Kitchen,40.76213,-74.00126,Entire home/apt,144,2,2,2019-01-03,0.18,1,2019,Jan
170384085,New York,Brooklyn,Crown Heights,40.66933,-73.94173,Private room,49,1,13,2018-08-31,1.15,1,2018,Aug
20398684,New York,Manhattan,Midtown,40.75135,-73.97197,Entire home/apt,120,2,6,2019-04-15,0.62,1,2019,Apr
52644225,New York,Queens,Sunnyside,40.74245,-73.92587,Entire home/apt,77,2,3,2018-09-10,0.29,1,2018,Sep
64971854,New York,Manhattan,Tribeca,40.71793,-74.00594,Entire home/apt,160,1,8,2019-04-21,0.73,1,2019,Apr
1353336,New York,Queens,Astoria,40.75759,-73.91703,Private room,90,5,1,2018-09-29,0.11,1,2018,Sep
54508119,New York,Queens,Flushing,40.7423,-73.8047,Private room,38,1,16,2019-06-30,1.42,1,2019,Jun
206778021,New York,Manhattan,Harlem,40.82221,-73.95606,Private room,150,2,24,2019-06-21,2.38,2,2019,Jun
27336207,New York,Manhattan,Gramercy,40.73569,-73.98097,Entire home/apt,160,3,6,2019-05-19,0.56,2,2019,May
120643397,New York,Brooklyn,Midwood,40.62258,-73.97398,Entire home/apt,139,2,41,2019-07-07,3.7,1,2019,Jul
207195903,New York,Brooklyn,Bay Ridge,40.6294,-74.02258,Entire home/apt,80,3,39,2019-06-23,4.5,1,2019,Jun
48018277,New York,Brooklyn,Bedford-Stuyvesant,40.6922,-73.9415,Private room,85,3,8,2019-06-30,0.77,2,2019,Jun
206949054,New York,Brooklyn,East Flatbush,40.6648,-73.92672,Entire home/apt,115,1,15,2019-06-29,1.42,1,2019,Jun
207117606,New York,Brooklyn,Windsor Terrace,40.65668,-73.97827,Private room,75,4,1,2018-11-14,0.13,1,2018,Nov
207216690,New York,Brooklyn,Bushwick,40.70098,-73.92135,Private room,75,1,37,2019-06-16,3.34,1,2019,Jun
54438083,New York,Queens,Maspeth,40.72373,-73.90881,Entire home/apt,196,2,21,2019-06-30,1.87,3,2019,Jun
22896813,New York,Manhattan,Morningside Heights,40.81382,-73.95939,Private room,100,3,1,2018-08-12,0.09,1,2018,Aug
194047658,New York,Manhattan,Harlem,40.80734,-73.94201,Entire home/apt,290,3,11,2018-12-29,1.02,1,2018,Dec
557166,New York,Manhattan,Upper West Side,40.79287,-73.97333,Entire home/apt,150,5,2,2018-09-01,0.18,1,2018,Sep
25357997,New York,Manhattan,East Village,40.72691,-73.98423,Entire home/apt,149,2,1,2018-08-08,0.09,1,2018,Aug
63199008,New York,Queens,Elmhurst,40.74586,-73.89048,Private room,39,3,1,2018-08-20,0.09,1,2018,Aug
33467956,New York,Brooklyn,Williamsburg,40.71786,-73.95434,Entire home/apt,175,1,15,2019-07-07,1.33,1,2019,Jul
31378,New York,Brooklyn,Crown Heights,40.67194,-73.96208,Private room,100,1,12,2019-05-10,1.24,3,2019,May
38635971,New York,Brooklyn,Bedford-Stuyvesant,40.68299,-73.92713,Private room,60,1,4,2018-08-15,0.36,1,2018,Aug
52190465,New York,Brooklyn,Bushwick,40.70474,-73.9162,Entire home/apt,100,2,1,2018-08-14,0.09,1,2018,Aug
158088272,New York,Manhattan,Harlem,40.81589,-73.93686,Entire home/apt,76,3,1,2018-11-25,0.13,1,2018,Nov
1639484,New York,Brooklyn,Prospect Heights,40.6814,-73.96584,Entire home/apt,91,5,2,2019-05-16,0.21,1,2019,May
6786361,New York,Brooklyn,Bushwick,40.69633,-73.927,Private room,65,5,13,2019-06-14,1.2,2,2019,Jun
6344971,New York,Manhattan,Chelsea,40.7444,-73.99604,Entire home/apt,240,2,8,2019-03-30,0.71,1,2019,Mar
207396117,New York,Queens,Sunnyside,40.74233,-73.9125,Shared room,30,1,30,2019-03-04,2.78,1,2019,Mar
2093069,New York,Manhattan,East Harlem,40.79228,-73.94013,Entire home/apt,106,2,8,2019-06-10,1.53,1,2019,Jun
11381575,New York,Brooklyn,Bushwick,40.70548,-73.92671,Private room,59,2,8,2019-01-01,0.73,1,2019,Jan
113295877,New York,Staten Island,Tompkinsville,40.63461,-74.08937,Private room,55,3,6,2018-10-24,0.55,3,2018,Oct
3116204,New York,Brooklyn,Bedford-Stuyvesant,40.68249,-73.93916,Entire home/apt,165,5,25,2019-06-26,2.42,1,2019,Jun
50909051,New York,Queens,Bayside,40.76731,-73.76288,Entire home/apt,115,1,6,2019-05-19,0.53,1,2019,May
82891189,New York,Brooklyn,Bushwick,40.69449,-73.91987,Private room,50,2,2,2019-01-01,0.18,1,2019,Jan
22550591,New York,Brooklyn,Bushwick,40.70844,-73.92274,Private room,100,2,5,2018-10-31,0.52,1,2018,Oct
34992043,New York,Queens,Flushing,40.73662,-73.82764,Private room,50,1,20,2019-06-26,1.81,2,2019,Jun
14278851,New York,Queens,Ridgewood,40.7043,-73.91137,Private room,50,5,2,2018-12-03,0.22,1,2018,Dec
130074377,New York,Queens,Ridgewood,40.70134,-73.909,Private room,89,1,28,2019-07-06,2.6,2,2019,Jul
207573589,New York,Queens,Astoria,40.77032,-73.92621,Entire home/apt,125,1,18,2019-01-01,1.74,1,2019,Jan
20909506,New York,Queens,Astoria,40.76519,-73.91067,Private room,55,3,2,2018-10-07,0.18,2,2018,Oct
92611851,New York,Manhattan,Upper East Side,40.78051,-73.94809,Entire home/apt,160,1,17,2019-06-23,1.62,1,2019,Jun
1911615,New York,Manhattan,Chelsea,40.74755,-74.00317,Private room,77,1,4,2019-02-18,0.36,2,2019,Feb
101144679,New York,Brooklyn,Bushwick,40.6944,-73.9242,Entire home/apt,90,3,26,2019-06-15,2.43,1,2019,Jun
200829464,New York,Manhattan,Upper West Side,40.77425,-73.98122,Entire home/apt,299,3,33,2019-07-05,2.97,1,2019,Jul
17518954,New York,Brooklyn,Bedford-Stuyvesant,40.69038,-73.93101,Private room,79,3,44,2019-07-01,4.06,1,2019,Jul
7985095,New York,Manhattan,Hell's Kitchen,40.7645,-73.98788,Entire home/apt,285,2,44,2019-06-30,4.05,3,2019,Jun
33389621,New York,Manhattan,Little Italy,40.71843,-73.99817,Entire home/apt,124,2,5,2019-03-31,0.46,1,2019,Mar
16676759,New York,Manhattan,Financial District,40.70668,-74.00727,Private room,180,3,10,2019-06-06,0.99,1,2019,Jun
147638312,New York,Brooklyn,Park Slope,40.67246,-73.97707,Private room,125,5,7,2019-05-29,0.84,1,2019,May
192587955,New York,Brooklyn,Bushwick,40.70276,-73.92899,Private room,70,1,1,2019-06-09,1.0,1,2019,Jun
91646104,New York,Queens,Woodside,40.74344,-73.91076,Private room,51,3,38,2019-07-02,3.65,3,2019,Jul
84459821,New York,Bronx,Parkchester,40.83658,-73.86181,Private room,55,1,32,2019-06-20,2.96,1,2019,Jun
206972453,New York,Manhattan,Nolita,40.72205,-73.99699,Entire home/apt,250,4,16,2019-06-26,1.68,1,2019,Jun
207777872,New York,Brooklyn,East Flatbush,40.65074,-73.91633,Entire home/apt,55,1,38,2019-04-28,3.43,3,2019,Apr
162282607,New York,Manhattan,Battery Park City,40.71728,-74.01511,Private room,100,1,5,2018-09-06,0.45,1,2018,Sep
5108882,New York,Brooklyn,Fort Greene,40.68905,-73.97991,Entire home/apt,170,2,18,2019-06-16,1.64,1,2019,Jun
104064206,New York,Manhattan,East Harlem,40.79574,-73.94684,Private room,85,1,6,2018-10-08,0.55,1,2018,Oct
111587063,New York,Manhattan,Upper West Side,40.79291,-73.97599,Entire home/apt,295,2,24,2019-07-01,2.28,1,2019,Jul
8039125,New York,Brooklyn,Fort Greene,40.68811,-73.97539,Private room,52,4,4,2019-05-31,0.36,1,2019,May
207795404,New York,Manhattan,Hell's Kitchen,40.75953,-73.98938,Entire home/apt,151,6,22,2019-07-01,2.1,2,2019,Jul
22318190,New York,Manhattan,East Harlem,40.79657,-73.94932,Private room,90,4,9,2019-04-24,0.82,1,2019,Apr
207661442,New York,Bronx,Kingsbridge,40.88445,-73.89663,Private room,50,1,1,2019-02-15,0.21,1,2019,Feb
177825782,New York,Queens,Jackson Heights,40.75047,-73.88216,Private room,89,4,2,2019-05-26,0.33,2,2019,May
38675275,New York,Queens,Belle Harbor,40.57491,-73.84962,Entire home/apt,200,1,32,2019-06-24,3.02,2,2019,Jun
34161028,New York,Brooklyn,Vinegar Hill,40.69949,-73.98319,Private room,116,3,2,2019-05-17,0.32,3,2019,May
2058584,New York,Manhattan,Chelsea,40.74554,-74.00595,Entire home/apt,150,2,7,2019-07-07,0.82,1,2019,Jul
14049772,New York,Brooklyn,Dyker Heights,40.61968,-74.00656,Entire home/apt,170,4,12,2019-06-10,1.17,1,2019,Jun
25899890,New York,Brooklyn,Brighton Beach,40.57762,-73.96051,Entire home/apt,99,2,2,2018-09-16,0.19,1,2018,Sep
9060287,New York,Manhattan,Greenwich Village,40.73021,-74.00091,Private room,111,3,7,2018-10-22,0.63,1,2018,Oct
14377035,New York,Brooklyn,Bedford-Stuyvesant,40.68529,-73.95438,Private room,43,4,10,2019-06-11,1.02,1,2019,Jun
23635330,New York,Brooklyn,Williamsburg,40.71547,-73.94686,Private room,125,2,3,2018-09-13,0.27,1,2018,Sep
63338955,New York,Brooklyn,Brooklyn Heights,40.6932,-73.9945,Entire home/apt,200,3,4,2019-01-05,0.37,1,2019,Jan
3662122,New York,Brooklyn,Bushwick,40.70881,-73.92084,Private room,100,3,29,2019-06-18,3.19,3,2019,Jun
3662122,New York,Brooklyn,Bushwick,40.70751,-73.92143,Private room,63,3,5,2019-05-15,0.56,3,2019,May
21003949,New York,Manhattan,East Harlem,40.78899,-73.95204,Private room,150,1,5,2018-11-03,0.48,1,2018,Nov
4232014,New York,Brooklyn,Bay Ridge,40.63348,-74.03088,Entire home/apt,100,2,8,2019-07-07,0.76,1,2019,Jul
146660704,New York,Manhattan,Washington Heights,40.85199,-73.93701,Private room,90,2,24,2019-07-06,2.39,1,2019,Jul
1898675,New York,Brooklyn,Prospect-Lefferts Gardens,40.6626,-73.95598,Entire home/apt,195,3,33,2019-06-28,3.2,1,2019,Jun
10016960,New York,Brooklyn,Bedford-Stuyvesant,40.67772,-73.9233,Private room,55,2,18,2019-07-02,1.73,1,2019,Jul
24862289,New York,Brooklyn,Williamsburg,40.70865,-73.94631,Entire home/apt,150,4,9,2019-06-30,0.89,1,2019,Jun
167775339,New York,Queens,Woodside,40.7488,-73.90362,Private room,86,1,12,2019-02-04,1.28,1,2019,Feb
44514753,New York,Brooklyn,Williamsburg,40.71239,-73.95271,Private room,65,4,2,2018-09-08,0.19,1,2018,Sep
8663057,New York,Manhattan,East Harlem,40.80226,-73.93583,Entire home/apt,175,3,27,2019-06-28,2.53,2,2019,Jun
16725437,New York,Brooklyn,Bushwick,40.70432,-73.91897,Private room,59,5,8,2019-05-11,0.74,1,2019,May
169567256,New York,Staten Island,Tompkinsville,40.63183,-74.09268,Private room,100,2,1,2018-11-04,0.12,1,2018,Nov
208099979,New York,Manhattan,Upper East Side,40.78117,-73.95688,Private room,105,1,3,2019-03-15,0.28,1,2019,Mar
208106618,New York,Manhattan,Harlem,40.8031,-73.95654,Private room,79,1,8,2018-10-13,0.75,1,2018,Oct
16931119,New York,Brooklyn,Williamsburg,40.71722,-73.95361,Entire home/apt,200,2,1,2019-01-02,0.16,1,2019,Jan
71299428,New York,Manhattan,Hell's Kitchen,40.75906,-73.99321,Entire home/apt,159,2,3,2018-12-30,0.31,1,2018,Dec
69997531,New York,Brooklyn,Crown Heights,40.67512,-73.94192,Private room,82,2,21,2019-06-30,1.94,1,2019,Jun
207777872,New York,Brooklyn,East Flatbush,40.65068,-73.91811,Private room,75,1,2,2019-04-26,0.21,3,2019,Apr
33767755,New York,Brooklyn,Greenpoint,40.73357,-73.95908,Entire home/apt,136,2,13,2019-07-02,1.32,1,2019,Jul
207777872,New York,Brooklyn,East Flatbush,40.65181,-73.91672,Private room,65,1,4,2019-02-06,0.39,3,2019,Feb
10366675,New York,Manhattan,Greenwich Village,40.73578,-73.99682,Entire home/apt,300,4,5,2018-11-04,0.48,1,2018,Nov
6067124,New York,Brooklyn,Carroll Gardens,40.68307,-73.99226,Entire home/apt,160,4,2,2019-05-06,0.23,1,2019,May
19000768,New York,Queens,Sunnyside,40.74194,-73.92353,Entire home/apt,79,2,6,2019-01-10,0.54,2,2019,Jan
164291123,New York,Manhattan,Gramercy,40.73928,-73.98638,Private room,129,1,35,2019-04-20,3.3,3,2019,Apr
101170153,New York,Manhattan,Harlem,40.81709,-73.94217,Entire home/apt,100,5,10,2019-04-11,0.92,1,2019,Apr
6663544,New York,Manhattan,Harlem,40.81756,-73.94099,Entire home/apt,86,4,3,2018-09-23,0.28,1,2018,Sep
15322945,New York,Manhattan,Inwood,40.86139,-73.92744,Private room,60,1,26,2019-05-26,2.36,1,2019,May
181651082,New York,Queens,Rosedale,40.66049,-73.73496,Private room,60,1,6,2019-06-23,0.58,3,2019,Jun
52262348,New York,Manhattan,Lower East Side,40.7188,-73.98554,Entire home/apt,185,3,10,2019-05-05,0.97,1,2019,May
5466113,New York,Manhattan,Washington Heights,40.85268,-73.92716,Entire home/apt,95,1,42,2019-06-13,4.0,1,2019,Jun
22011768,New York,Brooklyn,Bedford-Stuyvesant,40.69178,-73.9486,Private room,42,2,34,2019-05-27,3.29,1,2019,May
16356851,New York,Brooklyn,Greenpoint,40.73439,-73.95839,Private room,120,5,8,2019-06-13,0.79,2,2019,Jun
59765638,New York,Queens,Douglaston,40.76561,-73.7464,Entire home/apt,125,3,16,2019-06-19,1.51,1,2019,Jun
17278356,New York,Manhattan,Upper West Side,40.79099,-73.97293,Private room,230,3,14,2019-05-29,1.28,1,2019,May
10511660,New York,Brooklyn,Williamsburg,40.70666,-73.96629,Entire home/apt,290,4,12,2019-06-23,1.25,1,2019,Jun
194520886,New York,Queens,Jamaica Estates,40.7143,-73.78985,Entire home/apt,150,1,20,2019-05-23,1.92,2,2019,May
402569,New York,Brooklyn,Williamsburg,40.71295,-73.94459,Entire home/apt,180,3,22,2019-06-16,1.98,1,2019,Jun
17898332,New York,Manhattan,Upper East Side,40.78497,-73.95201,Entire home/apt,150,4,7,2019-06-24,0.69,1,2019,Jun
95642648,New York,Manhattan,Upper East Side,40.77713,-73.95309,Entire home/apt,95,4,3,2018-08-21,0.27,2,2018,Aug
26185286,New York,Manhattan,Harlem,40.82923,-73.93764,Private room,120,3,22,2019-06-28,2.1,1,2019,Jun
144699715,New York,Brooklyn,Bedford-Stuyvesant,40.69442,-73.95144,Entire home/apt,60,4,1,2018-11-25,0.13,1,2018,Nov
208488535,New York,Brooklyn,Bedford-Stuyvesant,40.68152,-73.94389,Entire home/apt,150,4,7,2019-05-27,0.65,1,2019,May
68907781,New York,Queens,Astoria,40.76892,-73.92919,Entire home/apt,120,1,5,2019-05-27,0.52,3,2019,May
2886359,New York,Brooklyn,Bedford-Stuyvesant,40.67864,-73.91546,Entire home/apt,100,1,5,2019-05-04,0.63,2,2019,May
70997341,New York,Brooklyn,Bushwick,40.69768,-73.93511,Private room,59,2,26,2019-06-18,2.39,1,2019,Jun
181885938,New York,Queens,Elmhurst,40.73394,-73.87207,Private room,60,2,11,2019-05-31,1.05,2,2019,May
12970838,New York,Manhattan,Lower East Side,40.72159,-73.98959,Entire home/apt,197,5,1,2018-12-04,0.14,1,2018,Dec
208531763,New York,Manhattan,Harlem,40.81915,-73.9425,Entire home/apt,112,4,9,2019-06-22,1.04,1,2019,Jun
26825592,New York,Manhattan,East Village,40.73028,-73.98165,Entire home/apt,140,2,19,2019-06-02,1.76,1,2019,Jun
5790236,New York,Manhattan,Upper West Side,40.78837,-73.96821,Entire home/apt,245,2,33,2019-06-25,3.14,2,2019,Jun
